72.5937183384 %	0.781222770549
74.9873353597 %	0.719358883762
76.2537993921 %	0.681756774736
75.8485309017 %	0.692355859563
76.2284701114 %	0.682684966827
76.2537993921 %	0.679896589074
76.5324214792 %	0.676160865256
76.405775076 %	0.676816105399
76.5324214792 %	0.677470711802
76.7097264438 %	0.672216011984
76.6337386018 %	0.671179004687
76.6464032421 %	0.674379147099
76.2537993921 %	0.683148589948
76.6843971631 %	0.671273344276
76.874366768 %	0.671179004687
76.367781155 %	0.677564175376
76.2411347518 %	0.680362112298
76.3804457953 %	0.676160865256
76.4311043566 %	0.676722538507
76.6084093212 %	0.674754636631
76.2031408308 %	0.681663886014
76.3931104357 %	0.674660783841
76.6590678825 %	0.670423810068
76.4817629179 %	0.677657626059
76.6210739615 %	0.67484847637
76.443768997 %	0.680082836602
76.3171225937 %	0.680641273403
76.5704154002 %	0.673063284095
76.2158054711 %	0.68110628765
76.2664640324 %	0.682313841511
76.5830800405 %	0.672498554629
76.1524822695 %	0.682870453847
77.0516717325 %	0.661198445243
76.5070921986 %	0.673909490975
76.5450861196 %	0.676535365903
76.9376899696 %	0.668721503952
76.7223910841 %	0.670518255911
75.937183384 %	0.684999944534
76.5324214792 %	0.670518255911
76.5957446809 %	0.67522370491
76.7223910841 %	0.671179004687
76.4690982776 %	0.673251421984
76.0258358663 %	0.688503803428
76.5957446809 %	0.663969976494
76.2791286727 %	0.68444506397
75.9878419453 %	0.686754108596
76.5324214792 %	0.666349975439
76.3424518744 %	0.674754636631
75.975177305 %	0.689239188208
76.6210739615 %	0.669762316261
76.5197568389 %	0.676254509861
76.3804457953 %	0.681756774736
76.5957446809 %	0.67522370491
76.1524822695 %	0.682035364998
76.8617021277 %	0.670234878457
76.3171225937 %	0.678498103008
76.2284701114 %	0.681013310202
76.4311043566 %	0.675598725047
76.5197568389 %	0.677470711802
76.5957446809 %	0.67419132391
76.5957446809 %	0.67419132391
76.5957446809 %	0.67419132391
76.5957446809 %	0.67419132391
76.2664640324 %	0.680641273403
76.4564336373 %	0.677096728493
76.5197568389 %	0.667773903215
76.3931104357 %	0.674942303062
76.0891590679 %	0.682684966827
76.3804457953 %	0.675598725047
76.5197568389 %	0.664446658282
76.5324214792 %	0.677003200386
76.2537993921 %	0.679337540119
76.2537993921 %	0.674097392691
76.1778115502 %	0.675786157073
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
76.3424518744 %	0.676909659356
