71.8085106383 %	0.787841368735
71.8085106383 %	0.787841368735
71.9098277609 %	0.787198101537
72.2137791287 %	0.785265138272
72.3277608916 %	0.784539049224
72.3404255319 %	0.784458331177
72.3657548126 %	0.784296870163
72.4164133739 %	0.783973848374
72.4037487335 %	0.784054616297
72.3910840932 %	0.783893072128
72.3910840932 %	0.782761329452
72.3784194529 %	0.780898477147
72.4290780142 %	0.782275795654
72.5557244174 %	0.77503799299
72.5430597771 %	0.774629368512
72.4924012158 %	0.776344146001
72.7203647416 %	0.768556325016
72.6443768997 %	0.766824132545
72.8850050659 %	0.761437610079
72.5177304965 %	0.771434669194
72.695035461 %	0.767401964472
72.8723404255 %	0.761354442845
73.163627153 %	0.752065713139
73.2649442756 %	0.75156034918
73.6195542047 %	0.74563912869
73.5688956434 %	0.746403059923
73.8981762918 %	0.739670509082
73.7968591692 %	0.742149046823
73.8855116515 %	0.741807671898
74.2527862209 %	0.734774534821
73.9488348531 %	0.74291656687
73.8095238095 %	0.743172230737
74.2021276596 %	0.740269536607
73.7462006079 %	0.746657529977
74.2527862209 %	0.733567016281
73.7715298886 %	0.746996688537
74.3414387031 %	0.734602153696
74.1767983789 %	0.740355072402
74.2781155015 %	0.732703284654
73.8728470111 %	0.73718363812
73.9361702128 %	0.744874413981
74.0374873354 %	0.741380732196
74.0501519757 %	0.73924233509
74.0881458967 %	0.74086807979
74.3794326241 %	0.733998500947
73.7841945289 %	0.739927294547
74.1514690983 %	0.734602153696
74.3161094225 %	0.734343506137
73.7841945289 %	0.747250956436
74.2401215805 %	0.733739640596
74.1514690983 %	0.733221645727
74.3287740628 %	0.734946875514
74.4047619048 %	0.731232599443
74.0501519757 %	0.738556740382
74.3667679838 %	0.728456196064
74.0374873354 %	0.73941363444
73.8728470111 %	0.740526114353
74.2781155015 %	0.7321845566
74.2401215805 %	0.735205310806
73.9868287741 %	0.739327989727
74.0374873354 %	0.738042126402
73.9361702128 %	0.737956322516
73.9108409321 %	0.740183990928
74.0881458967 %	0.735119175804
74.0121580547 %	0.744959421047
74.1261398176 %	0.733221645727
74.1894630193 %	0.734515947963
74.0121580547 %	0.744194007889
74.3414387031 %	0.730366107138
74.3287740628 %	0.733308003615
74.2021276596 %	0.7321845566
74.2021276596 %	0.738556740382
74.3287740628 %	0.729411776722
74.1134751773 %	0.734946875514
74.138804458 %	0.735119175804
74.2907801418 %	0.735119175804
74.1894630193 %	0.737441289542
74.2021276596 %	0.733825937526
73.9741641337 %	0.738127920314
73.9994934144 %	0.739756114141
74.2021276596 %	0.733048899431
74.0121580547 %	0.741466139803
74.2527862209 %	0.731665460784
74.0881458967 %	0.737011820465
74.1641337386 %	0.740012869901
74.2021276596 %	0.733308003615
74.3414387031 %	0.730886125792
73.7715298886 %	0.746572716263
74.2907801418 %	0.735119175804
74.4680851064 %	0.726192552358
74.2274569402 %	0.736066106454
74.3541033435 %	0.731059383143
74.0501519757 %	0.736582100984
74.100810537 %	0.740012869901
74.1514690983 %	0.736410142979
73.9868287741 %	0.742831326026
74.1641337386 %	0.737870508652
74.3161094225 %	0.732098066191
74.2527862209 %	0.734171023808
74.3414387031 %	0.734343506137
74.1767983789 %	0.737269531932
74.4047619048 %	0.728282319419
73.9614994934 %	0.737956322516
74.1641337386 %	0.73838524224
74.1767983789 %	0.736582100984
74.3414387031 %	0.731752002326
74.1641337386 %	0.739841709295
74.2401215805 %	0.73486071022
74.2654508612 %	0.734429732111
74.2654508612 %	0.733308003615
74.2274569402 %	0.732271036794
74.2274569402 %	0.732271036794
